filename,char,latin,bits
synthetic_braille_dataset\am\am_063.png,अं,am,48
synthetic_braille_dataset\am\am_064.png,अं,am,48
synthetic_braille_dataset\am\am_065.png,अं,am,48
synthetic_braille_dataset\am\am_066.png,अं,am,48
synthetic_braille_dataset\am\am_067.png,अं,am,48
synthetic_braille_dataset\am\am_068.png,अं,am,48
synthetic_braille_dataset\am\am_069.png,अं,am,48
synthetic_braille_dataset\am\am_070.png,अं,am,48
synthetic_braille_dataset\am\am_071.png,अं,am,48
synthetic_braille_dataset\am\am_072.png,अं,am,48
synthetic_braille_dataset\am\am_073.png,अं,am,48
synthetic_braille_dataset\am\am_074.png,अं,am,48
synthetic_braille_dataset\am\am_075.png,अं,am,48
synthetic_braille_dataset\am\am_076.png,अं,am,48
synthetic_braille_dataset\am\am_077.png,अं,am,48
synthetic_braille_dataset\am\am_078.png,अं,am,48
synthetic_braille_dataset\am\am_079.png,अं,am,48
synthetic_braille_dataset\am\am_080.png,अं,am,48
synthetic_braille_dataset\am\am_081.png,अं,am,48
synthetic_braille_dataset\am\am_082.png,अं,am,48
synthetic_braille_dataset\am\am_083.png,अं,am,48
synthetic_braille_dataset\am\am_084.png,अं,am,48
synthetic_braille_dataset\am\am_085.png,अं,am,48
synthetic_braille_dataset\am\am_086.png,अं,am,48
synthetic_braille_dataset\am\am_087.png,अं,am,48
synthetic_braille_dataset\am\am_088.png,अं,am,48
synthetic_braille_dataset\am\am_089.png,अं,am,48
synthetic_braille_dataset\am\am_090.png,अं,am,48
synthetic_braille_dataset\am\am_091.png,अं,am,48
synthetic_braille_dataset\am\am_092.png,अं,am,48
synthetic_braille_dataset\am\am_093.png,अं,am,48
synthetic_braille_dataset\am\am_094.png,अं,am,48
synthetic_braille_dataset\am\am_095.png,अं,am,48
synthetic_braille_dataset\am\am_096.png,अं,am,48
synthetic_braille_dataset\am\am_097.png,अं,am,48
synthetic_braille_dataset\am\am_098.png,अं,am,48
synthetic_braille_dataset\am\am_099.png,अं,am,48
synthetic_braille_dataset\am\am_100.png,अं,am,48
synthetic_braille_dataset\am\am_101.png,अं,am,48
synthetic_braille_dataset\am\am_102.png,अं,am,48
synthetic_braille_dataset\am\am_103.png,अं,am,48
synthetic_braille_dataset\am\am_104.png,अं,am,48
synthetic_braille_dataset\am\am_105.png,अं,am,48
synthetic_braille_dataset\am\am_106.png,अं,am,48
synthetic_braille_dataset\am\am_107.png,अं,am,48
synthetic_braille_dataset\am\am_108.png,अं,am,48
synthetic_braille_dataset\am\am_109.png,अं,am,48
synthetic_braille_dataset\am\am_110.png,अं,am,48
synthetic_braille_dataset\am\am_111.png,अं,am,48
synthetic_braille_dataset\am\am_112.png,अं,am,48
synthetic_braille_dataset\am\am_113.png,अं,am,48
synthetic_braille_dataset\am\am_114.png,अं,am,48
synthetic_braille_dataset\am\am_115.png,अं,am,48
synthetic_braille_dataset\am\am_116.png,अं,am,48
synthetic_braille_dataset\am\am_117.png,अं,am,48
synthetic_braille_dataset\am\am_118.png,अं,am,48
synthetic_braille_dataset\am\am_119.png,अं,am,48
synthetic_braille_dataset\am\am_120.png,अं,am,48
synthetic_braille_dataset\am\am_121.png,अं,am,48
synthetic_braille_dataset\am\am_122.png,अं,am,48
synthetic_braille_dataset\am\am_123.png,अं,am,48
synthetic_braille_dataset\am\am_124.png,अं,am,48
synthetic_braille_dataset\am\am_125.png,अं,am,48
synthetic_braille_dataset\am\am_126.png,अं,am,48
synthetic_braille_dataset\am\am_127.png,अं,am,48
synthetic_braille_dataset\am\am_128.png,अं,am,48
synthetic_braille_dataset\am\am_129.png,अं,am,48
synthetic_braille_dataset\am\am_130.png,अं,am,48
synthetic_braille_dataset\am\am_131.png,अं,am,48
synthetic_braille_dataset\am\am_132.png,अं,am,48
synthetic_braille_dataset\am\am_133.png,अं,am,48
synthetic_braille_dataset\am\am_134.png,अं,am,48
synthetic_braille_dataset\am\am_135.png,अं,am,48
synthetic_braille_dataset\am\am_136.png,अं,am,48
synthetic_braille_dataset\am\am_137.png,अं,am,48
synthetic_braille_dataset\am\am_138.png,अं,am,48
synthetic_braille_dataset\am\am_139.png,अं,am,48
synthetic_braille_dataset\am\am_140.png,अं,am,48
synthetic_braille_dataset\am\am_141.png,अं,am,48
synthetic_braille_dataset\am\am_142.png,अं,am,48
synthetic_braille_dataset\am\am_143.png,अं,am,48
synthetic_braille_dataset\am\am_144.png,अं,am,48
synthetic_braille_dataset\am\am_145.png,अं,am,48
synthetic_braille_dataset\am\am_146.png,अं,am,48
synthetic_braille_dataset\am\am_147.png,अं,am,48
synthetic_braille_dataset\am\am_148.png,अं,am,48
synthetic_braille_dataset\am\am_149.png,अं,am,48
synthetic_braille_dataset\am\am_150.png,अं,am,48
synthetic_braille_dataset\am\am_151.png,अं,am,48
synthetic_braille_dataset\am\am_152.png,अं,am,48
synthetic_braille_dataset\am\am_153.png,अं,am,48
synthetic_braille_dataset\am\am_154.png,अं,am,48
synthetic_braille_dataset\am\am_155.png,अं,am,48
synthetic_braille_dataset\am\am_156.png,अं,am,48
synthetic_braille_dataset\am\am_157.png,अं,am,48
synthetic_braille_dataset\am\am_158.png,अं,am,48
synthetic_braille_dataset\am\am_159.png,अं,am,48
synthetic_braille_dataset\am\am_160.png,अं,am,48
synthetic_braille_dataset\am\am_161.png,अं,am,48
synthetic_braille_dataset\am\am_162.png,अं,am,48
synthetic_braille_dataset\am\am_163.png,अं,am,48
synthetic_braille_dataset\am\am_164.png,अं,am,48
synthetic_braille_dataset\am\am_165.png,अं,am,48
synthetic_braille_dataset\am\am_166.png,अं,am,48
synthetic_braille_dataset\am\am_167.png,अं,am,48
synthetic_braille_dataset\am\am_168.png,अं,am,48
synthetic_braille_dataset\am\am_169.png,अं,am,48
synthetic_braille_dataset\am\am_170.png,अं,am,48
synthetic_braille_dataset\am\am_171.png,अं,am,48
synthetic_braille_dataset\am\am_172.png,अं,am,48
synthetic_braille_dataset\am\am_173.png,अं,am,48
synthetic_braille_dataset\am\am_174.png,अं,am,48
synthetic_braille_dataset\am\am_175.png,अं,am,48
synthetic_braille_dataset\am\am_176.png,अं,am,48
synthetic_braille_dataset\am\am_177.png,अं,am,48
synthetic_braille_dataset\am\am_178.png,अं,am,48
synthetic_braille_dataset\am\am_179.png,अं,am,48
synthetic_braille_dataset\am\am_180.png,अं,am,48
synthetic_braille_dataset\am\am_181.png,अं,am,48
synthetic_braille_dataset\am\am_182.png,अं,am,48
synthetic_braille_dataset\am\am_183.png,अं,am,48
synthetic_braille_dataset\am\am_184.png,अं,am,48
synthetic_braille_dataset\am\am_185.png,अं,am,48
synthetic_braille_dataset\am\am_186.png,अं,am,48
synthetic_braille_dataset\am\am_187.png,अं,am,48
synthetic_braille_dataset\am\am_188.png,अं,am,48
synthetic_braille_dataset\am\am_189.png,अं,am,48
synthetic_braille_dataset\am\am_190.png,अं,am,48
synthetic_braille_dataset\am\am_191.png,अं,am,48
synthetic_braille_dataset\am\am_192.png,अं,am,48
synthetic_braille_dataset\am\am_193.png,अं,am,48
synthetic_braille_dataset\am\am_194.png,अं,am,48
synthetic_braille_dataset\am\am_195.png,अं,am,48
synthetic_braille_dataset\am\am_196.png,अं,am,48
synthetic_braille_dataset\am\am_197.png,अं,am,48
synthetic_braille_dataset\am\am_198.png,अं,am,48
synthetic_braille_dataset\am\am_199.png,अं,am,48
synthetic_braille_dataset\am\am_200.png,अं,am,48
synthetic_braille_dataset\am\am_201.png,अं,am,48
synthetic_braille_dataset\am\am_202.png,अं,am,48
synthetic_braille_dataset\am\am_203.png,अं,am,48
synthetic_braille_dataset\am\am_204.png,अं,am,48
synthetic_braille_dataset\am\am_205.png,अं,am,48
synthetic_braille_dataset\am\am_206.png,अं,am,48
synthetic_braille_dataset\am\am_207.png,अं,am,48
synthetic_braille_dataset\am\am_208.png,अं,am,48
synthetic_braille_dataset\am\am_209.png,अं,am,48
synthetic_braille_dataset\am\am_210.png,अं,am,48
synthetic_braille_dataset\am\am_211.png,अं,am,48
synthetic_braille_dataset\am\am_212.png,अं,am,48
synthetic_braille_dataset\am\am_213.png,अं,am,48
synthetic_braille_dataset\am\am_214.png,अं,am,48
synthetic_braille_dataset\am\am_215.png,अं,am,48
synthetic_braille_dataset\am\am_216.png,अं,am,48
synthetic_braille_dataset\am\am_217.png,अं,am,48
synthetic_braille_dataset\am\am_218.png,अं,am,48
synthetic_braille_dataset\am\am_219.png,अं,am,48
synthetic_braille_dataset\am\am_220.png,अं,am,48
synthetic_braille_dataset\am\am_221.png,अं,am,48
synthetic_braille_dataset\am\am_222.png,अं,am,48
synthetic_braille_dataset\am\am_223.png,अं,am,48
synthetic_braille_dataset\am\am_224.png,अं,am,48
synthetic_braille_dataset\am\am_225.png,अं,am,48
synthetic_braille_dataset\am\am_226.png,अं,am,48
synthetic_braille_dataset\am\am_227.png,अं,am,48
synthetic_braille_dataset\am\am_228.png,अं,am,48
synthetic_braille_dataset\am\am_229.png,अं,am,48
synthetic_braille_dataset\am\am_230.png,अं,am,48
synthetic_braille_dataset\am\am_231.png,अं,am,48
synthetic_braille_dataset\am\am_232.png,अं,am,48
synthetic_braille_dataset\am\am_233.png,अं,am,48
synthetic_braille_dataset\am\am_234.png,अं,am,48
synthetic_braille_dataset\am\am_235.png,अं,am,48
synthetic_braille_dataset\am\am_236.png,अं,am,48
synthetic_braille_dataset\am\am_237.png,अं,am,48
synthetic_braille_dataset\am\am_238.png,अं,am,48
synthetic_braille_dataset\am\am_239.png,अं,am,48
synthetic_braille_dataset\am\am_240.png,अं,am,48
synthetic_braille_dataset\am\am_241.png,अं,am,48
synthetic_braille_dataset\am\am_242.png,अं,am,48
synthetic_braille_dataset\am\am_243.png,अं,am,48
synthetic_braille_dataset\am\am_244.png,अं,am,48
synthetic_braille_dataset\am\am_245.png,अं,am,48
synthetic_braille_dataset\am\am_246.png,अं,am,48
synthetic_braille_dataset\am\am_247.png,अं,am,48
synthetic_braille_dataset\am\am_248.png,अं,am,48
synthetic_braille_dataset\am\am_249.png,अं,am,48
synthetic_braille_dataset\ah\ah_000.png,अः,ah,32
synthetic_braille_dataset\ah\ah_001.png,अः,ah,32
synthetic_braille_dataset\ah\ah_002.png,अः,ah,32
synthetic_braille_dataset\ah\ah_003.png,अः,ah,32
synthetic_braille_dataset\ah\ah_004.png,अः,ah,32
synthetic_braille_dataset\ah\ah_005.png,अः,ah,32
synthetic_braille_dataset\ah\ah_006.png,अः,ah,32
synthetic_braille_dataset\ah\ah_007.png,अः,ah,32
synthetic_braille_dataset\ah\ah_008.png,अः,ah,32
synthetic_braille_dataset\ah\ah_009.png,अः,ah,32
synthetic_braille_dataset\ah\ah_010.png,अः,ah,32
synthetic_braille_dataset\ah\ah_011.png,अः,ah,32
synthetic_braille_dataset\ah\ah_012.png,अः,ah,32
synthetic_braille_dataset\ah\ah_013.png,अः,ah,32
synthetic_braille_dataset\ah\ah_014.png,अः,ah,32
synthetic_braille_dataset\ah\ah_015.png,अः,ah,32
synthetic_braille_dataset\ah\ah_016.png,अः,ah,32
synthetic_braille_dataset\ah\ah_017.png,अः,ah,32
synthetic_braille_dataset\ah\ah_018.png,अः,ah,32
synthetic_braille_dataset\ah\ah_019.png,अः,ah,32
synthetic_braille_dataset\ah\ah_020.png,अः,ah,32
synthetic_braille_dataset\ah\ah_021.png,अः,ah,32
synthetic_braille_dataset\ah\ah_022.png,अः,ah,32
synthetic_braille_dataset\ah\ah_023.png,अः,ah,32
synthetic_braille_dataset\ah\ah_024.png,अः,ah,32
synthetic_braille_dataset\ah\ah_025.png,अः,ah,32
synthetic_braille_dataset\ah\ah_026.png,अः,ah,32
synthetic_braille_dataset\ah\ah_027.png,अः,ah,32
synthetic_braille_dataset\ah\ah_028.png,अः,ah,32
synthetic_braille_dataset\ah\ah_029.png,अः,ah,32
synthetic_braille_dataset\ah\ah_030.png,अः,ah,32
synthetic_braille_dataset\ah\ah_031.png,अः,ah,32
synthetic_braille_dataset\ah\ah_032.png,अः,ah,32
synthetic_braille_dataset\ah\ah_033.png,अः,ah,32
synthetic_braille_dataset\ah\ah_034.png,अः,ah,32
synthetic_braille_dataset\ah\ah_035.png,अः,ah,32
synthetic_braille_dataset\ah\ah_036.png,अः,ah,32
synthetic_braille_dataset\ah\ah_037.png,अः,ah,32
synthetic_braille_dataset\ah\ah_038.png,अः,ah,32
synthetic_braille_dataset\ah\ah_039.png,अः,ah,32
synthetic_braille_dataset\ah\ah_040.png,अः,ah,32
synthetic_braille_dataset\ah\ah_041.png,अः,ah,32
synthetic_braille_dataset\ah\ah_042.png,अः,ah,32
synthetic_braille_dataset\ah\ah_043.png,अः,ah,32
synthetic_braille_dataset\ah\ah_044.png,अः,ah,32
synthetic_braille_dataset\ah\ah_045.png,अः,ah,32
synthetic_braille_dataset\ah\ah_046.png,अः,ah,32
synthetic_braille_dataset\ah\ah_047.png,अः,ah,32
synthetic_braille_dataset\ah\ah_048.png,अः,ah,32
synthetic_braille_dataset\ah\ah_049.png,अः,ah,32
synthetic_braille_dataset\ah\ah_050.png,अः,ah,32
synthetic_braille_dataset\ah\ah_051.png,अः,ah,32
synthetic_braille_dataset\ah\ah_052.png,अः,ah,32
synthetic_braille_dataset\ah\ah_053.png,अः,ah,32
synthetic_braille_dataset\ah\ah_054.png,अः,ah,32
synthetic_braille_dataset\ah\ah_055.png,अः,ah,32
synthetic_braille_dataset\ah\ah_056.png,अः,ah,32
synthetic_braille_dataset\ah\ah_057.png,अः,ah,32
synthetic_braille_dataset\ah\ah_058.png,अः,ah,32
synthetic_braille_dataset\ah\ah_059.png,अः,ah,32
synthetic_braille_dataset\ah\ah_060.png,अः,ah,32
synthetic_braille_dataset\ah\ah_061.png,अः,ah,32
synthetic_braille_dataset\ah\ah_062.png,अः,ah,32
synthetic_braille_dataset\ah\ah_063.png,अः,ah,32
synthetic_braille_dataset\ah\ah_064.png,अः,ah,32
synthetic_braille_dataset\ah\ah_065.png,अः,ah,32
synthetic_braille_dataset\ah\ah_066.png,अः,ah,32
synthetic_braille_dataset\ah\ah_067.png,अः,ah,32
synthetic_braille_dataset\ah\ah_068.png,अः,ah,32
synthetic_braille_dataset\ah\ah_069.png,अः,ah,32
synthetic_braille_dataset\ah\ah_070.png,अः,ah,32
synthetic_braille_dataset\ah\ah_071.png,अः,ah,32
synthetic_braille_dataset\ah\ah_072.png,अः,ah,32
synthetic_braille_dataset\ah\ah_073.png,अः,ah,32
synthetic_braille_dataset\ah\ah_074.png,अः,ah,32
synthetic_braille_dataset\ah\ah_075.png,अः,ah,32
synthetic_braille_dataset\ah\ah_076.png,अः,ah,32
synthetic_braille_dataset\ah\ah_077.png,अः,ah,32
synthetic_braille_dataset\ah\ah_078.png,अः,ah,32
synthetic_braille_dataset\ah\ah_079.png,अः,ah,32
synthetic_braille_dataset\ah\ah_080.png,अः,ah,32
synthetic_braille_dataset\ah\ah_081.png,अः,ah,32
synthetic_braille_dataset\ah\ah_082.png,अः,ah,32
synthetic_braille_dataset\ah\ah_083.png,अः,ah,32
synthetic_braille_dataset\ah\ah_084.png,अः,ah,32
synthetic_braille_dataset\ah\ah_085.png,अः,ah,32
synthetic_braille_dataset\ah\ah_086.png,अः,ah,32
synthetic_braille_dataset\ah\ah_087.png,अः,ah,32
synthetic_braille_dataset\ah\ah_088.png,अः,ah,32
synthetic_braille_dataset\ah\ah_089.png,अः,ah,32
synthetic_braille_dataset\ah\ah_090.png,अः,ah,32
synthetic_braille_dataset\ah\ah_091.png,अः,ah,32
synthetic_braille_dataset\ah\ah_092.png,अः,ah,32
synthetic_braille_dataset\ah\ah_093.png,अः,ah,32
synthetic_braille_dataset\ah\ah_094.png,अः,ah,32
synthetic_braille_dataset\ah\ah_095.png,अः,ah,32
synthetic_braille_dataset\ah\ah_096.png,अः,ah,32
synthetic_braille_dataset\ah\ah_097.png,अः,ah,32
synthetic_braille_dataset\ah\ah_098.png,अः,ah,32
synthetic_braille_dataset\ah\ah_099.png,अः,ah,32
synthetic_braille_dataset\ah\ah_100.png,अः,ah,32
synthetic_braille_dataset\ah\ah_101.png,अः,ah,32
synthetic_braille_dataset\ah\ah_102.png,अः,ah,32
synthetic_braille_dataset\ah\ah_103.png,अः,ah,32
synthetic_braille_dataset\ah\ah_104.png,अः,ah,32
synthetic_braille_dataset\ah\ah_105.png,अः,ah,32
synthetic_braille_dataset\ah\ah_106.png,अः,ah,32
synthetic_braille_dataset\ah\ah_107.png,अः,ah,32
synthetic_braille_dataset\ah\ah_108.png,अः,ah,32
synthetic_braille_dataset\ah\ah_109.png,अः,ah,32
synthetic_braille_dataset\ah\ah_110.png,अः,ah,32
synthetic_braille_dataset\ah\ah_111.png,अः,ah,32
synthetic_braille_dataset\ah\ah_112.png,अः,ah,32
synthetic_braille_dataset\ah\ah_113.png,अः,ah,32
synthetic_braille_dataset\ah\ah_114.png,अः,ah,32
synthetic_braille_dataset\ah\ah_115.png,अः,ah,32
synthetic_braille_dataset\ah\ah_116.png,अः,ah,32
synthetic_braille_dataset\ah\ah_117.png,अः,ah,32
synthetic_braille_dataset\ah\ah_118.png,अः,ah,32
synthetic_braille_dataset\ah\ah_119.png,अः,ah,32
synthetic_braille_dataset\ah\ah_120.png,अः,ah,32
synthetic_braille_dataset\ah\ah_121.png,अः,ah,32
synthetic_braille_dataset\ah\ah_122.png,अः,ah,32
synthetic_braille_dataset\ah\ah_123.png,अः,ah,32
synthetic_braille_dataset\ah\ah_124.png,अः,ah,32
synthetic_braille_dataset\ah\ah_125.png,अः,ah,32
synthetic_braille_dataset\ah\ah_126.png,अः,ah,32
synthetic_braille_dataset\ah\ah_127.png,अः,ah,32
synthetic_braille_dataset\ah\ah_128.png,अः,ah,32
synthetic_braille_dataset\ah\ah_129.png,अः,ah,32
synthetic_braille_dataset\ah\ah_130.png,अः,ah,32
synthetic_braille_dataset\ah\ah_131.png,अः,ah,32
synthetic_braille_dataset\ah\ah_132.png,अः,ah,32
synthetic_braille_dataset\ah\ah_133.png,अः,ah,32
synthetic_braille_dataset\ah\ah_134.png,अः,ah,32
synthetic_braille_dataset\ah\ah_135.png,अः,ah,32
synthetic_braille_dataset\ah\ah_136.png,अः,ah,32
synthetic_braille_dataset\ah\ah_137.png,अः,ah,32
synthetic_braille_dataset\ah\ah_138.png,अः,ah,32
synthetic_braille_dataset\ah\ah_139.png,अः,ah,32
synthetic_braille_dataset\ah\ah_140.png,अः,ah,32
synthetic_braille_dataset\ah\ah_141.png,अः,ah,32
synthetic_braille_dataset\ah\ah_142.png,अः,ah,32
synthetic_braille_dataset\ah\ah_143.png,अः,ah,32
synthetic_braille_dataset\ah\ah_144.png,अः,ah,32
synthetic_braille_dataset\ah\ah_145.png,अः,ah,32
synthetic_braille_dataset\ah\ah_146.png,अः,ah,32
synthetic_braille_dataset\ah\ah_147.png,अः,ah,32
synthetic_braille_dataset\ah\ah_148.png,अः,ah,32
synthetic_braille_dataset\ah\ah_149.png,अः,ah,32
synthetic_braille_dataset\ah\ah_150.png,अः,ah,32
synthetic_braille_dataset\ah\ah_151.png,अः,ah,32
synthetic_braille_dataset\ah\ah_152.png,अः,ah,32
synthetic_braille_dataset\ah\ah_153.png,अः,ah,32
synthetic_braille_dataset\ah\ah_154.png,अः,ah,32
synthetic_braille_dataset\ah\ah_155.png,अः,ah,32
synthetic_braille_dataset\ah\ah_156.png,अः,ah,32
synthetic_braille_dataset\ah\ah_157.png,अः,ah,32
synthetic_braille_dataset\ah\ah_158.png,अः,ah,32
synthetic_braille_dataset\ah\ah_159.png,अः,ah,32
synthetic_braille_dataset\ah\ah_160.png,अः,ah,32
synthetic_braille_dataset\ah\ah_161.png,अः,ah,32
synthetic_braille_dataset\ah\ah_162.png,अः,ah,32
synthetic_braille_dataset\ah\ah_163.png,अः,ah,32
synthetic_braille_dataset\ah\ah_164.png,अः,ah,32
synthetic_braille_dataset\ah\ah_165.png,अः,ah,32
synthetic_braille_dataset\ah\ah_166.png,अः,ah,32
synthetic_braille_dataset\ah\ah_167.png,अः,ah,32
synthetic_braille_dataset\ah\ah_168.png,अः,ah,32
synthetic_braille_dataset\ah\ah_169.png,अः,ah,32
synthetic_braille_dataset\ah\ah_170.png,अः,ah,32
synthetic_braille_dataset\ah\ah_171.png,अः,ah,32
synthetic_braille_dataset\ah\ah_172.png,अः,ah,32
synthetic_braille_dataset\ah\ah_173.png,अः,ah,32
synthetic_braille_dataset\ah\ah_174.png,अः,ah,32
synthetic_braille_dataset\ah\ah_175.png,अः,ah,32
synthetic_braille_dataset\ah\ah_176.png,अः,ah,32
synthetic_braille_dataset\ah\ah_177.png,अः,ah,32
synthetic_braille_dataset\ah\ah_178.png,अः,ah,32
synthetic_braille_dataset\ah\ah_179.png,अः,ah,32
synthetic_braille_dataset\ah\ah_180.png,अः,ah,32
synthetic_braille_dataset\ah\ah_181.png,अः,ah,32
synthetic_braille_dataset\ah\ah_182.png,अः,ah,32
synthetic_braille_dataset\ah\ah_183.png,अः,ah,32
synthetic_braille_dataset\ah\ah_184.png,अः,ah,32
synthetic_braille_dataset\ah\ah_185.png,अः,ah,32
synthetic_braille_dataset\ah\ah_186.png,अः,ah,32
synthetic_braille_dataset\ah\ah_187.png,अः,ah,32
synthetic_braille_dataset\ah\ah_188.png,अः,ah,32
